CAMIS,id,name,url,phone,latitude,longitude,review_count,price,rating,transactions,categories,address,city,state,zip_code
40386569,sal-and-carmines-pizza-new-york,Sal & Carmine's Pizza,https://www.yelp.com/biz/sal-and-carmines-pizza-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12126637651,40.7983115,-73.9694405,280,1,3.5,"['delivery', 'pickup']","['pizza', 'italian']",2671 Broadway,New York,NY,10025
50002402,mexican-festival-new-york-3,Mexican Festival,https://www.yelp.com/biz/mexican-festival-new-york-3?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,16469129334,40.79828047,-73.96891281,148,2,3,"['delivery', 'pickup']","['mexican', 'desserts', 'cocktailbars']",2672 Broadway,New York,NY,10025
50004480,xian-famous-foods-new-york-8,Xi'an Famous Foods,https://www.yelp.com/biz/xian-famous-foods-new-york-8?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,,40.79847,-73.96934,273,1,4,,"['chinese', 'noodles', 'burgers']",2675 Broadway,New York,NY,10025
50015737,tandir-rokhat-brooklyn,Tandir Rokhat,https://www.yelp.com/biz/tandir-rokhat-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17186764466,40.5911977,-73.96092284,2,,4.5,,['mideastern'],2678 Coney Island,Brooklyn,NY,11235
50004565,pitkin-bonao-grill-restaurant-brooklyn,Pitkin Bonao Grill Restaurant,https://www.yelp.com/biz/pitkin-bonao-grill-restaurant-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,13477708321,40.67498,-73.873062,3,1,3.5,,['spanish'],2678 Pitkin Ave,Brooklyn,NY,11208
41490544,bar-pitti-new-york,Bar Pitti,https://www.yelp.com/biz/bar-pitti-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12129823300,40.729047,-74.002153,800,2,3.5,['restaurant_reservation'],['italian'],268 Ave Of The Americas,New York,NY,10014
41648523,la-vara-brooklyn,La Vara,https://www.yelp.com/biz/la-vara-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17184220065,40.68781,-73.99576,276,3,4,,['spanish'],268 Clinton St,Brooklyn,NY,11201
40383067,russian-and-turkish-baths-new-york,Russian & Turkish Baths,https://www.yelp.com/biz/russian-and-turkish-baths-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12126749250,40.72823443,-73.98369312,341,2,3,,"['massage', 'spas']",268 E 10th St,New York,NY,10009
50065669,coco-thai-brooklyn-2,Coco Thai,https://www.yelp.com/biz/coco-thai-brooklyn-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17183692472,40.6585694,-73.9822303,21,2,4,"['delivery', 'pickup']",['thai'],268 Prospect Park W,Brooklyn,NY,11215
41649657,abyssinia-ethiopian-restaurant-new-york,Abyssinia Ethiopian Restaurant,https://www.yelp.com/biz/abyssinia-ethiopian-restaurant-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12122812673,40.81582296,-73.94586325,189,2,4,,['ethiopian'],268 W 135th St,New York,NY,10030
50046406,suffolk-arms-new-york,Suffolk Arms,https://www.yelp.com/biz/suffolk-arms-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12124750400,40.72152,-73.98462,73,2,4.5,['restaurant_reservation'],"['cocktailbars', 'breakfast_brunch', 'gastropubs']",269 Houston St,New York,NY,10002
41338114,cafeccino-bakery-bronx,Cafeccino Bakery,https://www.yelp.com/biz/cafeccino-bakery-bronx?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17186011111,40.88026,-73.90711,19,1,4,,"['cafes', 'bagels', 'pizza']",269 W 231st St,Bronx,NY,10463
41293203,starbucks-new-york-136,Starbucks,https://www.yelp.com/biz/starbucks-new-york-136?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12125318204,40.79892287,-73.96833422,45,2,3,,['coffee'],2690 Broadway,New York,NY,10025
50000905,subway-new-york-5,Subway,https://www.yelp.com/biz/subway-new-york-5?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12129610632,40.79909,-73.96888,6,2,2,,"['sandwiches', 'hotdogs', 'breakfast_brunch']",2699 Broadway,New York,NY,10025
41651711,doma-na-rohu-new-york-2,Doma Na Rohu,https://www.yelp.com/biz/doma-na-rohu-new-york-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12129294339,40.73107718,-74.00446282,163,2,4,"['delivery', 'pickup']","['german', 'czech', 'austrian']",27 1/2 Morton St,New York,NY,10014
41235437,solo-pizza-new-york,Solo Pizza,https://www.yelp.com/biz/solo-pizza-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12124207656,40.72238541,-73.98291016,145,1,4,"['delivery', 'pickup']","['pizza', 'italian', 'fooddeliveryservices']",27 Avenue B,New York,NY,10009
41326216,nonnas-pizzeria-staten-island,Nonna's Pizzeria,https://www.yelp.com/biz/nonnas-pizzeria-staten-island?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17182278108,40.55113983,-74.15117645,87,1,4,,['pizza'],27 Brower Ct,Staten Island,NY,10308
40424780,manna-one-new-york,Manna One,https://www.yelp.com/biz/manna-one-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12126087551,40.71263,-73.99684,31,1,4,,['bakeries'],27 Catherine St,New York,NY,10038
40741900,giorgios-of-gramercy-new-york,Giorgio's of Gramercy,https://www.yelp.com/biz/giorgios-of-gramercy-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12124770007,40.73942099,-73.98854256,667,3,4,"['delivery', 'pickup']","['italian', 'newamerican']",27 E 21st St,New York,NY,10010
41240553,enoteca-maria-staten-island-3,Enoteca Maria,https://www.yelp.com/biz/enoteca-maria-staten-island-3?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17184472777,40.642,-74.07729,289,2,4,,['italian'],27 Hyatt St,Staten Island,NY,10301
41636395,prince-street-pizza-new-york-2,Prince Street Pizza,https://www.yelp.com/biz/prince-street-pizza-new-york-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12129664100,40.72290877,-73.99448633,1372,1,4.5,,['pizza'],27 Prince St,New York,NY,10012
50043785,bowllin-new-york,Bowllin',https://www.yelp.com/biz/bowllin-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12126732727,40.73063,-73.99515,72,2,4,['pickup'],"['korean', 'asianfusion', 'poke']",27 Waverly Pl,New  York,NY,10003
41233156,flavors-new-york,Flavors,https://www.yelp.com/biz/flavors-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12122696100,40.703491,-74.012878,167,1,3.5,"['delivery', 'pickup']","['sandwiches', 'cafes']",27 Whitehall St,New York,NY,10004
50040937,outback-steakhouse-bronx,Outback Steakhouse,https://www.yelp.com/biz/outback-steakhouse-bronx?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17183040483,40.86625,-73.83038,84,2,2.5,,['steak'],270 Baychester Ave,Bronx,NY,10475
41610229,accra-ii-fleetwood-concourse-village,Accra II,https://www.yelp.com/biz/accra-ii-fleetwood-concourse-village?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17182937302,40.829006,-73.916,2,,3.5,,['african'],270 E 165th St,Fleetwood - Concourse Village,NY,10456
41460683,basil-brooklyn,Basil,https://www.yelp.com/biz/basil-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17182858777,40.67016305,-73.9421222,184,3,3.5,,"['kosher', 'wine_bars', 'pizza']",270 Kingston Ave,Brooklyn,NY,11213
41399893,la-colombe-coffee-new-york-2,La Colombe Coffee,https://www.yelp.com/biz/la-colombe-coffee-new-york-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12126251717,40.72396,-73.99643,582,2,4.5,,['coffee'],270 Lafayette St,New York,NY,10012
50070295,corvo-coffee-new-york-4,Corvo Coffee,https://www.yelp.com/biz/corvo-coffee-new-york-4?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,,40.75509475,-73.99086,6,1,4.5,,['coffee'],270 W 39th St,New York,NY,10018
40424365,mrs-maxwells-bakery-brooklyn-2,Mrs Maxwell's Bakery,https://www.yelp.com/biz/mrs-maxwells-bakery-brooklyn-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17184982200,40.67578,-73.89456,59,2,4,,"['bakeries', 'cupcakes', 'customcakes']",2700 Atlantic Ave,Brooklyn,NY,11207
41466873,rocky-mcbrides-astoria,Rocky McBride's,https://www.yelp.com/biz/rocky-mcbrides-astoria?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17187772723,40.77611,-73.91488,73,2,4.5,,"['sportsbars', 'pubs']",27-01 23rd Ave,Astoria,NY,11105
41425806,aangan-new-york,Aangan,https://www.yelp.com/biz/aangan-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12122804100,40.799446,-73.968795,162,2,3.5,"['delivery', 'pickup']",['indpak'],2701 Broadway,New York,NY,10025
41121747,bz-grill-astoria,BZ Grill,https://www.yelp.com/biz/bz-grill-astoria?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17189327858,40.77070896,-73.92139133,521,2,4,"['delivery', 'pickup']","['greek', 'mediterranean']",2702 Astoria Blvd,Astoria,NY,11102
50036480,empire-chinese-restaurant-brooklyn-2,Empire Chinese Restaurant,https://www.yelp.com/biz/empire-chinese-restaurant-brooklyn-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17187698429,40.60001,-73.94459,10,1,2,,['chinese'],2702 Avenue U,Brooklyn,NY,11229
41353598,nios-trinidad-roti-shop-brooklyn,Nio's Trinidad Roti Shop,https://www.yelp.com/biz/nios-trinidad-roti-shop-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17182879848,40.65063581,-73.95225026,31,1,3.5,,"['bakeries', 'trinidadian']",2702 Church Ave,Brooklyn,NY,11226
41574705,wendys-bronx-5,Wendy's,https://www.yelp.com/biz/wendys-bronx-5?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17188242211,40.84293,-73.8453399,7,1,1.5,,"['hotdogs', 'burgers']",2703 E Tremont Ave,Bronx,NY,10461
41568366,vista-sky-lounge-and-catering-long-island-city,Vista Sky Lounge & Catering,https://www.yelp.com/biz/vista-sky-lounge-and-catering-long-island-city?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,13475363606,40.75416587,-73.93557269,69,,4,,"['catering', 'venues']",27-05 39th Ave,Long Island City,NY,11101
41011076,sun-chan-japanese-restaurant-new-york,Sun-Chan Japanese Restaurant,https://www.yelp.com/biz/sun-chan-japanese-restaurant-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12127495008,40.7995,-73.9686399,171,2,3.5,,"['japanese', 'sushi']",2707 Broadway,New York,NY,10025
40659758,roti-boti-astoria,Roti Boti,https://www.yelp.com/biz/roti-boti-astoria?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12032357684,40.7718964,-73.925972,68,1,3.5,,['pakistani'],2709 21st St,Astoria,NY,11102
41466984,broadway-pizza-and-restaurant-new-york,Broadway Pizza & Restaurant,https://www.yelp.com/biz/broadway-pizza-and-restaurant-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12128649298,40.79958,-73.96861,45,1,2.5,"['delivery', 'pickup']",['pizza'],2709 Broadway,New York,NY,10025
50037861,wallabout-brooklyn-2,Wallabout,https://www.yelp.com/biz/wallabout-brooklyn-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17189230100,40.689413,-73.970866,187,2,4,['restaurant_reservation'],"['seafood', 'bars']",271 Adelphi St,Brooklyn,NY,11205
50018753,boeuf-and-bun-crown-heights,Boeuf & Bun,https://www.yelp.com/biz/boeuf-and-bun-crown-heights?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17182218900,40.670482,-73.941833,72,2,3.5,,['burgers'],271 Kingston Ave,Crown Heights,NY,11213
40909191,the-trailer-park-lounge-new-york,The Trailer Park Lounge,https://www.yelp.com/biz/the-trailer-park-lounge-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12124638000,40.74532,-73.99782,545,2,3.5,,"['divebars', 'newamerican']",271 W 23rd St,New York,NY,10011
41009364,liman-restaurant-brooklyn,Liman Restaurant,https://www.yelp.com/biz/liman-restaurant-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17187693322,40.58356,-73.94114,209,3,4,['restaurant_reservation'],"['turkish', 'seafood', 'mediterranean']",2710 Emmons Ave,Brooklyn,NY,11235
41693685,jassis-fine-indian-cuisine-new-hyde-park-3,Jassi's Fine Indian Cuisine,https://www.yelp.com/biz/jassis-fine-indian-cuisine-new-hyde-park-3?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17183478400,40.7520828,-73.7027936,115,2,3.5,"['delivery', 'pickup']",['indpak'],27111 Union Tpke,New Hyde Park,NY,11040
41679882,green-olive-new-hyde-park,Green Olive,https://www.yelp.com/biz/green-olive-new-hyde-park?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17189622365,40.7519562,-73.7027837,76,1,4,"['delivery', 'pickup']","['kosher', 'mideastern', 'italian']",27111 Union Tpke,New Hyde Park,NY,11040
50055342,cafe-kiskeya-new-hyde-park-2,Cafe Kiskeya,https://www.yelp.com/biz/cafe-kiskeya-new-hyde-park-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17183431170,40.7520857,-73.7027847,32,2,3,"['delivery', 'pickup']",['spanish'],27111 Union Turnpike,New Hyde Park,NY,11040
50005240,efresh-new-hyde-park,efresh,https://www.yelp.com/biz/efresh-new-hyde-park?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17188316888,40.75191223,-73.70241037,101,1,3.5,['pickup'],"['bubbletea', 'soup', 'salad']",271-16 Union Tpke,New Hyde Park,NY,11040
50056505,rocca-cafe-lounge-brooklyn,Rocca Cafe Lounge,https://www.yelp.com/biz/rocca-cafe-lounge-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17187692525,40.58354,-73.94087,255,2,3.5,"['delivery', 'pickup', 'restaurant_reservation']","['mediterranean', 'diners', 'newamerican']",2712 Emmons Ave,Brooklyn,NY,11235
41642950,checkers-long-island-city,Checkers,https://www.yelp.com/biz/checkers-long-island-city?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17183924252,40.74992752,-73.93937683,42,1,2.5,,"['burgers', 'chicken_wings', 'hotdogs']",27-12 Queens Plz S,Long Island City,NY,11101
40395239,cafe-cardini-new-hyde-park,Cafe Cardini,https://www.yelp.com/biz/cafe-cardini-new-hyde-park?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17183432728,40.75192539,-73.70225832,32,2,4,,['italian'],271-20 Union Tpke,New Hyde Park,NY,11040
50032777,skyline-diner-new-hyde-park,Skyline Diner,https://www.yelp.com/biz/skyline-diner-new-hyde-park?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17183471195,40.75242,-73.70243,61,2,2.5,,['diners'],27127 Union Tpke,New Hyde Park,NY,11040
50016605,kavkazkiy-dvorik-restaurant-brooklyn,Kavkazkiy Dvorik Restaurant,https://www.yelp.com/biz/kavkazkiy-dvorik-restaurant-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17187697003,40.6003,-73.94422,24,3,2.5,"['delivery', 'pickup']","['turkish', 'tradamerican', 'russian']",2715 Ave U,Brooklyn,NY,11229
50017188,q-e-d-a-place-to-show-and-tell-astoria,Q E D - A Place to Show & Tell,https://www.yelp.com/biz/q-e-d-a-place-to-show-and-tell-astoria?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,13474513873,40.77551,-73.91493,46,1,5,['restaurant_reservation'],"['comedyclubs', 'theater', 'adultedu']",27-16 23rd Ave,Astoria,NY,11105
41654846,the-gather-inn-again-brooklyn,The Gather Inn Again,https://www.yelp.com/biz/the-gather-inn-again-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17185136245,40.5928248,-73.92524587,26,2,4,,"['newamerican', 'pubs', 'coffee']",2718 Gerritsen Ave,Brooklyn,NY,11229
41709826,rajs-indian-kitchen-long-island-city,Raj's Indian Kitchen,https://www.yelp.com/biz/rajs-indian-kitchen-long-island-city?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17183618844,40.7498436,-73.9393692,142,1,4,"['delivery', 'pickup']",['indpak'],27-18 Queens Plz S,Long Island City,NY,11101
41040475,gramercy-ale-house-new-york,Gramercy Ale House,https://www.yelp.com/biz/gramercy-ale-house-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12122601129,40.73797,-73.98413,55,2,4,['restaurant_reservation'],"['irish_pubs', 'sportsbars', 'tradamerican']",272 3rd Ave,New York,NY,10010
41637433,cones-new-york,Cones,https://www.yelp.com/biz/cones-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12124141795,40.7315227,-74.0032698,527,2,4,,['icecream'],272 Bleecker St,New York,NY,10014
50037654,osaka-brooklyn,Osaka,https://www.yelp.com/biz/osaka-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17186430044,40.6848,-73.99488,110,2,3.5,"['delivery', 'pickup']","['japanese', 'sushi', 'soup']",272 Court St,Brooklyn,NY,11231
50034665,eloras-mexican-and-spanish-food-brooklyn-11,Elora's Mexican and Spanish Food,https://www.yelp.com/biz/eloras-mexican-and-spanish-food-brooklyn-11?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17187886190,40.65848541,-73.98239899,171,2,3.5,"['delivery', 'pickup']","['spanish', 'mexican']",272 Prospect Park W,Brooklyn,NY,11215
50017838,the-letlove-inn-new-york,THE LETLOVE INN,https://www.yelp.com/biz/the-letlove-inn-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17187775683,40.7757454,-73.9150772,35,2,4,,['bars'],27-20 23rd Ave,New York,NY,11105
41332873,ben-and-jerrys-new-york-3,Ben & Jerry's,https://www.yelp.com/biz/ben-and-jerrys-new-york-3?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12128666237,40.7998219,-73.9678343,44,2,3,"['delivery', 'pickup']",['icecream'],2722 Broadway,New York,NY,10025
41477010,dutch-kills-long-island-city,Dutch Kills,https://www.yelp.com/biz/dutch-kills-long-island-city?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17183832724,40.747615,-73.940159,650,2,4,,"['lounges', 'cocktailbars']",27-24 Jackson Ave,Long Island City,NY,11101
41211622,mcdonalds-manhattan-21,McDonald's,https://www.yelp.com/biz/mcdonalds-manhattan-21?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12122228553,40.79991913,-73.96766663,33,1,2.5,,"['hotdogs', 'burgers']",2726 Broadway,Manhattan,NY,10025
50037060,la-casa-del-sabor-east-bronx,La Casa Del Sabor,https://www.yelp.com/biz/la-casa-del-sabor-east-bronx?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,13472819864,40.84225038,-73.84510342,15,1,1.5,"['delivery', 'pickup']",['latin'],2728 E Tremont Ave,East Bronx,NY,10461
50069585,paris-baguette-new-york-19,Paris Baguette,https://www.yelp.com/biz/paris-baguette-new-york-19?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,19172615477,40.71913,-74.00124,5,2,4.5,,"['coffee', 'bakeries']",273 Canal St,New York,NY,10013
40590352,souths-bar-new-york,South's Bar,https://www.yelp.com/biz/souths-bar-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12122190640,40.718487,-74.004955,186,2,4,['delivery'],"['lounges', 'newamerican']",273 Church St,New York,NY,10013
41563427,bistro-sk-bronx,Bistro SK,https://www.yelp.com/biz/bistro-sk-bronx?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17188851670,40.84623,-73.7862899,97,2,4,,['french'],273 City Island Ave,Bronx,NY,10464
